date,ship_count,avg_ship_speed,port_congestion_level,storm_events_count,cyber_attack_count,trade_value,risk_score,coverage_score,vehicle_gps_latitude,vehicle_gps_longitude,fuel_consumption_rate,eta_variation_hours,traffic_congestion_level,warehouse_inventory_level,loading_unloading_time,handling_equipment_availability,order_fulfillment_status,weather_condition_severity,shipping_costs,supplier_reliability_score,lead_time_days,historical_demand,iot_temperature,cargo_condition_status,route_risk_level,customs_clearance_time,driver_behavior_score,fatigue_monitoring_score,disruption_likelihood_score,delay_probability,delivery_time_deviation,total_confirmed,total_deaths,active_cases
18-05-2023,445,15.1,6.751333974,3,288,0,0.505,0.6,39.40566837,-90.63473535,8.872748952,3.525579052,4.356230881,225.2162008,1.892150064,0.354273696,0.538814887,0.544183617,467.7824472,0.475031172,4.690968935,5358.781439,3.002776569,0.293801798,7.785980556,2.606278365,0.562136898,0.629857085,0.859335122,0.650573505,6.137270921,0,0,0
19-05-2023,466,14.43,6.947324286,3,288,0,0.4875,0.6,39.1906095,-90.53433663,8.358227337,3.104658361,6.011316016,254.5212784,2.263468123,0.250249271,0.478576819,0.456272557,384.1812663,0.420285564,5.122975031,6382.214834,-2.110181613,0.367920395,7.204289243,2.241897404,0.508128477,0.618158475,0.785606482,0.839419839,4.44169447,0,0,0
20-05-2023,350,13.74,6.286922526,3,288,0,0.4784,0.6,39.26855542,-96.94375092,7.222270583,2.51335968,3.949448095,173.5459583,2.259775311,0.283243635,0.491993601,0.418389092,460.8078577,0.438349822,5.403134298,7025.607215,9.874960315,0.258127168,5.774396478,2.633910209,0.509077856,0.707335629,0.687828526,0.729481999,4.975033847,0,0,0
21-05-2023,428,13.22,7.378169292,1,288,0,0.5025,0.6,35.71347508,-87.9180229,6.530186335,2.884149107,4.099444112,323.3066304,2.600064114,0.284563299,0.701587602,0.493974349,398.1227383,0.436905122,5.524943275,7123.153637,0.735078894,0.294304961,7.501603518,2.759541176,0.546385596,0.60743955,0.855786189,0.714627613,4.991848493,0,0,0
22-05-2023,479,13.59,6.121122682,1,288,0,0.4889,0.6,38.18612536,-85.3720476,8.463226554,3.470361152,6.157016118,190.0449991,2.634921785,0.279979531,0.575939519,0.443263474,424.3102751,0.460570502,4.620690603,5984.246097,0.071748314,0.299585442,6.967176847,1.84641037,0.471872493,0.55778017,0.742086376,0.615349127,7.284136525,0,0,0
23-05-2023,480,11.71,7.722713558,0,288,0,0.4917,0.6,38.1848751,-95.37439258,9.031386141,2.617024039,4.879620346,331.4817386,2.11113437,0.293653249,0.627642927,0.625303856,488.5756702,0.533148407,5.810357387,5632.909257,2.131047625,0.291159037,5.927648381,1.759846479,0.518947262,0.498132351,0.839947823,0.664164679,4.419299674,0,0,0
24-05-2023,569,14.29,7.032964963,4,288,0,0.4886,0.6,39.25319878,-90.97914409,7.633361255,3.093118206,5.077788791,237.2922838,2.801791963,0.190787692,0.499878256,0.36052806,460.351593,0.441289108,6.540791746,5719.328487,-0.040740387,0.253581263,5.864465246,2.466099826,0.483232546,0.588950511,0.896468968,0.685787948,6.542432215,0,0,0
25-05-2023,538,11.33,8.200356861,1,288,0,0.5073,0.6,37.5958624,-88.95214899,8.452533804,2.760944268,4.255009729,301.8203489,2.985110902,0.221874747,0.647299206,0.464569262,392.2839669,0.565475455,4.84260736,7263.221418,5.602415405,0.338245317,6.255068323,1.979973135,0.517476333,0.556087858,0.864398189,0.750848636,5.508564346,0,0,0
26-05-2023,307,14.25,6.445028392,2,288,0,0.5107,0.6,37.81911472,-90.8221243,8.149541772,3.010624657,5.483673498,323.9000925,2.617167837,0.375786423,0.571169999,0.591549835,436.2285291,0.491475188,5.200707906,6454.310967,-1.745301143,0.275702381,8.207242627,2.554220996,0.58247746,0.598339702,0.824015916,0.797597302,3.822284159,0,0,0
27-05-2023,571,14.78,7.256659952,2,288,0,0.4859,0.6,36.72195392,-90.44690634,8.677273116,1.735764154,3.891935432,276.9268455,2.470414825,0.326972771,0.599448512,0.526222996,507.7439007,0.338511451,5.197108162,5698.757079,2.932149939,0.194523444,6.067228577,2.839234926,0.552608662,0.691120633,0.749949372,0.802900315,4.557634196,0,0,0
28-05-2023,346,13.32,6.254646425,1,288,0,0.4981,0.6,38.37774742,-87.34754358,9.419823078,3.064437746,4.18342099,283.1988961,2.958218531,0.191664617,0.598809529,0.616267064,439.4358157,0.52956154,4.498919402,4931.108254,1.542590251,0.308568561,6.248408258,2.422917424,0.522783823,0.645158147,0.76077647,0.842587071,5.111608053,0,0,0
29-05-2023,500,12.74,7.364312658,2,288,0,0.4844,0.6,37.58913844,-88.49936711,7.539568138,3.346821098,5.248998782,127.8950152,2.540688098,0.366215538,0.623266841,0.496171105,363.8731825,0.43595973,7.426498914,5276.346477,-3.224231379,0.431651636,6.337769827,1.997134755,0.589097554,0.592305831,0.738717825,0.622410818,4.053487751,0,0,0
30-05-2023,399,13.6,6.637257683,1,288,0,0.471,0.6,39.52940577,-89.56089108,8.101660896,2.391102603,4.474669312,279.3372538,2.523087695,0.279312992,0.575958865,0.455262354,379.1733644,0.60915253,4.067570863,4859.595699,-0.457195462,0.222311872,7.595045839,2.237332909,0.345488293,0.62427016,0.823989483,0.686698125,4.462868115,0,0,0
31-05-2023,347,8.71,6.726922882,4,288,0,0.4944,0.6,39.45295158,-89.67198726,7.891629345,2.598225625,4.330642683,337.2877103,2.811025263,0.262952167,0.562918057,0.433583892,519.6385758,0.594886937,5.825577113,5726.444663,0.92031122,0.20978019,6.122787951,2.427968749,0.500611884,0.552248899,0.682517215,0.759649761,5.870576887,0,0,0
01-06-2023,204,13.45,5.98477929,4,288,0,0.4874,0.6,36.92371577,-94.94270288,7.81241371,2.161249959,5.413535653,258.5006497,2.196020586,0.249979144,0.608008121,0.58108812,389.4474798,0.521117502,5.104185086,5756.249552,-2.997720621,0.398423373,8.403242042,2.51084399,0.625816787,0.560326547,0.722795655,0.795665151,5.134686957,0,0,0
02-06-2023,364,12.83,7.58975664,1,288,0,0.5011,0.6,36.61621541,-95.86455075,6.430104668,3.376932928,5.275997675,202.0389052,2.116614956,0.27995487,0.534508237,0.413693202,529.8180138,0.609816226,5.122855836,6072.38021,1.743275538,0.362848885,8.06773092,2.580837663,0.456453892,0.569703693,0.807912433,0.748675534,5.833102914,0,0,0
03-06-2023,222,12.92,7.566034538,0,288,0,0.5032,0.6,37.23460752,-89.75172579,7.494719067,3.278501539,5.475727241,300.0466446,2.426205108,0.419978427,0.696319483,0.54839699,475.8783447,0.483500002,2.885067691,6823.522763,-3.993196004,0.319517094,6.24020225,2.919204225,0.444680686,0.550426259,0.775703707,0.716787893,5.591922589,0,0,0
04-06-2023,471,14.06,6.628377292,4,288,0,0.4849,0.6,36.15933441,-93.36639613,7.990886606,2.566185283,4.663610923,215.8691715,2.374808101,0.356813816,0.630542233,0.630948085,437.5153226,0.544008465,4.605916252,6624.44435,1.503096194,0.284689507,7.487304318,1.985839802,0.473632327,0.438986776,0.783813559,0.675437936,5.549525646,0,0,0
05-06-2023,523,12.89,6.272339576,0,288,0,0.4847,0.6,36.957778,-97.44625369,7.387526102,2.919002748,5.031445343,225.4784014,2.165727521,0.170270644,0.5461861,0.594303408,565.0227526,0.525427492,5.496317212,5913.570571,-1.276867654,0.262647054,8.234731139,2.382036292,0.451665137,0.681797439,0.741013677,0.648916671,5.605663653,0,0,0
06-06-2023,288,11.29,6.947149281,1,288,0,0.4764,0.6,36.94190137,-89.56795377,7.872453011,1.922781012,4.497358944,252.588288,2.774949318,0.270711312,0.694109358,0.442531343,408.3337978,0.402103954,5.061230694,5636.167174,3.538923208,0.237909761,6.580650518,2.333058208,0.536343544,0.517750121,0.742758299,0.796841496,4.932103277,0,0,0
07-06-2023,394,12.79,7.526371082,1,288,0,0.5157,0.6,39.92428632,-87.6544706,10.824533,2.634824747,5.783134984,318.9809085,2.25233135,0.196199146,0.663373547,0.513650592,516.8716238,0.534728209,7.236485684,5121.348252,1.360322733,0.174677044,6.991592643,2.061760525,0.567539105,0.548776686,0.788667326,0.663911008,7.079772939,0,0,0
08-06-2023,288,13.1,7.558700909,1,288,0,0.5005,0.6,35.37794288,-93.56801532,9.130219777,3.512361704,5.94424,327.5373109,3.021741312,0.267576375,0.477772087,0.494768623,396.9590866,0.580756759,4.681378112,6673.250882,-3.508018154,0.305177665,7.071671613,2.321254948,0.446141514,0.674765915,0.760302255,0.762158047,3.541406683,0,0,0
09-06-2023,294,13.17,6.429838978,3,288,0,0.4909,0.6,39.64439436,-83.91836226,7.165298223,2.335214784,4.327873573,291.3699089,2.386456885,0.25961957,0.551782471,0.537508212,502.6693308,0.542991033,5.714162271,5598.67443,3.122096102,0.35292179,5.852476639,2.034402811,0.542095825,0.505411218,0.770126724,0.836893522,5.722118844,0,0,0
10-06-2023,431,13.24,6.052265924,4,288,0,0.4988,0.6,36.85791129,-88.12109628,7.434201914,2.373213721,5.023544913,401.2357935,2.176984341,0.334456255,0.601104123,0.506057218,513.3015029,0.485763001,5.438438658,6647.851412,0.132248045,0.374737535,6.8447241,2.48228587,0.565934586,0.523582755,0.841251994,0.582923669,5.307687757,0,0,0
11-06-2023,346,14.56,7.362901125,1,288,0,0.4964,0.6,37.60899541,-82.3935002,6.672895558,2.917055286,5.479853121,299.8829722,2.816604101,0.377576504,0.694557793,0.428209319,342.3441796,0.402742883,5.839349072,5536.889331,0.341090548,0.241006306,6.995663398,2.314850334,0.452769563,0.685727021,0.756120914,0.767506475,4.515643049,0,0,0
12-06-2023,521,11.37,7.701547096,3,288,0,0.4926,0.6,37.00579923,-94.33014146,8.089365583,3.587461743,5.288227968,200.9694612,2.327655564,0.311407558,0.620662045,0.571539444,359.1509012,0.548935169,4.708827106,5606.921632,-2.662197464,0.255547722,7.954955839,2.395553015,0.601884334,0.490863447,0.786352718,0.688250319,5.33287084,0,0,0
13-06-2023,295,13.26,6.70995273,4,288,0,0.5118,0.6,40.18714252,-89.84123375,7.242626896,3.754442823,6.639429687,270.0178751,2.608043948,0.248693216,0.640839131,0.40505085,407.8928903,0.472388482,4.851672177,6733.003471,-3.481654307,0.380679949,8.582120597,2.147341483,0.441899515,0.667686906,0.816739905,0.750110378,6.458628831,0,0,0
14-06-2023,440,14.93,7.685025519,1,288,0,0.4847,0.6,36.24291358,-83.623598,9.873323609,3.174917828,4.444354707,268.8558097,2.18406304,0.211695383,0.647815882,0.534947904,427.4581723,0.574119985,4.667638381,5941.89638,0.727654039,0.209255605,6.643577626,2.462482077,0.461945617,0.510197837,0.786100298,0.666984085,4.150599042,0,0,0
15-06-2023,347,10.4,7.956312481,1,288,0,0.4914,0.6,38.58057759,-92.07390632,9.456504976,2.677177301,5.654104901,240.2945968,2.027586891,0.31978072,0.585330553,0.362805326,301.5398499,0.512596982,4.890428323,6412.811124,2.637685741,0.319078259,8.168884543,1.797096342,0.461752205,0.693965993,0.769279379,0.695338253,5.136805108,0,0,0
16-06-2023,413,13.27,7.34477436,1,288,0,0.4978,0.6,38.80626959,-85.09690684,7.134930664,3.801147369,4.07087371,279.429547,1.882173262,0.346656797,0.692481597,0.421574514,503.6847983,0.539869028,5.145953229,6118.396506,4.584005014,0.418771446,7.611776116,2.19642998,0.387010791,0.474545063,0.821798692,0.675515561,4.057944731,0,0,0
17-06-2023,286,12.12,6.776120014,3,288,0,0.498,0.6,37.68944172,-88.17849253,7.809327606,3.12176381,4.405706548,241.2572807,2.468843869,0.329624988,0.588309622,0.529821049,552.6009912,0.544126618,5.409943953,5346.470625,0.321961817,0.336235347,6.69874514,2.254572807,0.497441612,0.613390623,0.848631615,0.820054172,3.747110546,0,0,0
18-06-2023,322,12.44,7.327345071,4,288,0,0.4635,0.6,37.19998243,-93.17729922,8.134397589,2.914689863,4.035204496,391.6021811,1.849863807,0.157146784,0.600761134,0.458144442,427.6604696,0.442949096,4.014952658,5927.314862,-3.306647194,0.255174406,6.889696033,1.998164197,0.565747322,0.644654251,0.809052085,0.603652956,4.413782414,0,0,0
19-06-2023,313,11.64,7.572357388,1,288,0,0.4991,0.6,40.10796319,-87.96143281,8.574818634,2.964089851,4.413483231,281.7939532,2.75094493,0.24696645,0.561345223,0.531834677,476.378648,0.501280745,5.11629025,6032.22506,0.795961861,0.462209122,6.917961641,1.991706616,0.509906553,0.518673824,0.758641117,0.724561797,5.112641878,0,0,0
20-06-2023,237,12.75,7.000299594,1,288,0,0.4798,0.6,35.22159662,-89.47917234,9.399138416,1.639812625,5.333243463,198.381776,2.061037441,0.302841543,0.634752546,0.492631098,364.8503564,0.559848794,4.641924581,6064.362855,1.777672539,0.281119394,6.696906869,1.780188828,0.489680523,0.628805347,0.884324869,0.758566326,5.395576023,0,0,0
21-06-2023,384,15.76,6.971919053,1,288,0,0.5018,0.6,37.08763405,-92.98517465,9.254985418,2.334073514,5.384261755,188.4704675,2.394937129,0.39631419,0.608830881,0.490752517,475.4553208,0.552857343,5.282595301,5561.52665,0.07245487,0.291946226,6.579971747,2.761382295,0.511872266,0.593441769,0.856286218,0.715485498,5.48882565,0,0,0
22-06-2023,380,11.1,6.269749084,4,288,0,0.5003,0.6,35.78134039,-92.58764339,7.852502728,3.003720475,4.409138245,261.854868,2.190468705,0.29723224,0.61081367,0.456177402,455.6519232,0.587792208,6.856975006,7034.327649,11.78698094,0.294833655,5.743165776,2.813437299,0.485283538,0.44216691,0.724568962,0.649790342,5.285216594,0,0,0
23-06-2023,371,11.25,6.591308675,2,288,0,0.5163,0.6,37.26832007,-93.25612561,7.996316088,3.176403207,5.247326624,381.7768368,2.47953587,0.273914329,0.63707441,0.593891483,453.4739299,0.546175705,6.58761836,6879.483749,2.17290875,0.190487335,5.860699302,3.032687561,0.562114941,0.636734451,0.808055067,0.722278798,4.357297829,0,0,0
24-06-2023,463,11.05,6.867869947,4,288,0,0.5173,0.6,40.23261799,-87.24023752,8.440734748,2.975553153,4.712154634,227.7123497,3.214937796,0.267469822,0.595564451,0.449051317,390.130732,0.458811806,6.424688542,6444.100276,6.780838991,0.359885433,5.475430844,2.583274575,0.552572409,0.615432862,0.868470892,0.805033272,5.835264388,0,0,0
25-06-2023,451,15.59,5.972325058,2,288,0,0.4779,0.6,39.50817788,-89.20815683,8.389713361,2.854856996,4.331066322,294.2822718,2.212518137,0.282650692,0.528896711,0.581526068,474.0645305,0.521614617,4.508040292,5495.408831,-1.508417716,0.201746494,6.655090215,1.87283992,0.45457549,0.647779777,0.751065277,0.784121756,5.397473509,0,0,0
26-06-2023,265,12.31,6.569144096,1,288,0,0.497,0.6,38.39901448,-87.56888051,7.035563116,2.716752701,5.003062928,295.3820966,2.318282061,0.265494568,0.57678131,0.471405631,572.2355358,0.406729582,5.128772399,5816.334872,5.105087985,0.265217894,7.913193643,2.685758351,0.60118371,0.459585838,0.821346441,0.605921532,5.916782531,0,0,0
27-06-2023,337,12.96,6.92916652,1,288,0,0.4826,0.6,41.06379619,-89.2254529,8.685992129,3.178314382,4.319923025,329.7670241,2.483997139,0.321143057,0.675369979,0.393987668,361.5402889,0.435088364,4.425256165,5929.714964,-0.946965953,0.253214978,5.805720863,2.320401622,0.489784163,0.638553387,0.812780157,0.663329682,4.489906582,0,0,0
28-06-2023,235,12.4,7.641846293,1,288,0,0.5013,0.6,37.58400618,-85.38856216,6.921663596,3.950719205,3.724231435,212.209427,3.134846308,0.26245909,0.610586867,0.503966424,379.0137444,0.411103658,6.71497564,5681.357519,-2.040315132,0.298783062,8.534305128,2.382580176,0.554078608,0.661921761,0.812607728,0.686002442,4.666700572,0,0,0
29-06-2023,297,11.58,5.785696586,4,288,0,0.4719,0.6,36.77917756,-90.31295255,7.675308578,3.045688984,4.356228668,279.571333,1.300874353,0.20205479,0.602787075,0.504606134,423.7726092,0.462985253,6.23069042,6040.046347,0.941976467,0.303191135,6.084400548,2.36665198,0.484802856,0.662120611,0.764033655,0.667860142,5.504681405,0,0,0
30-06-2023,232,12.65,6.65682381,0,288,0,0.487,0.6,36.80620232,-89.25476337,10.0829548,2.191871473,4.266521135,263.0135081,2.73040142,0.353184994,0.638280884,0.519535247,432.8202626,0.374323266,4.844474667,6055.032333,0.597968518,0.352452251,6.599515965,2.168371461,0.443706249,0.638032454,0.850530868,0.629576695,4.821824037,0,0,0
01-07-2023,451,16.69,5.889075524,4,288,0,0.5006,0.6,35.29802064,-95.38644351,7.720807086,2.61689698,4.918657863,286.4086192,2.916851679,0.331154156,0.650614498,0.52702468,556.1409471,0.565893106,6.651287519,5960.254182,1.457583565,0.185386468,7.043742112,1.804373369,0.558907721,0.533763672,0.784840381,0.749462191,5.546015704,0,0,0
02-07-2023,322,15.09,6.899393579,1,288,0,0.4959,0.6,39.93812969,-90.07246686,9.004481869,3.274416565,5.033436363,254.4802124,2.578555268,0.308056738,0.57284898,0.389736435,471.0749907,0.514262126,5.006246603,5821.28614,-1.532787136,0.289335285,5.998132592,2.575609729,0.47824842,0.813714036,0.784577818,0.675886022,4.009553868,0,0,0
03-07-2023,261,11.72,6.46319999,3,288,0,0.5026,0.6,38.60621696,-87.51658569,7.53994676,3.713610208,5.847227231,232.9701879,2.120587539,0.233235082,0.604226209,0.548427552,553.6113656,0.563960432,4.985499998,6337.793452,-2.677304823,0.29676031,6.715990769,2.446090366,0.479840126,0.662303715,0.92582825,0.761863026,4.133012959,0,0,0
04-07-2023,400,13.97,6.492708808,4,288,0,0.5062,0.6,38.13048377,-89.20830523,7.8265288,2.554554395,5.793659031,289.369497,2.829548426,0.342895985,0.613854485,0.290901247,545.0952495,0.529863435,5.897268428,6817.853141,0.37167251,0.299136417,7.351092251,1.789835828,0.470799688,0.697415374,0.793172963,0.786908175,5.033369482,0,0,0
05-07-2023,61,11.75,7.06007179,3,288,0,0.4945,0.6,36.78563834,-85.02346675,8.604087831,3.202946104,4.225418921,321.2082953,2.626559015,0.257414684,0.57154013,0.395328194,519.7231999,0.573455444,6.123093516,5712.782229,5.201231215,0.2739935,6.442898179,1.989169303,0.491307064,0.550696218,0.818233529,0.658742077,3.876191214,0,0,0
06-07-2023,74,10.34,7.464885209,0,288,0,0.4595,0.6,40.07765435,-90.3320043,8.221184216,3.354444976,4.394609561,219.8290399,2.275582336,0.2552988,0.560566549,0.493155802,427.5753152,0.522519067,3.483906554,6273.616599,-2.649638884,0.168136134,5.569057437,2.227586007,0.344460106,0.632301125,0.715943513,0.59015762,4.773806069,0,0,0
07-07-2023,352,14.53,6.006244243,1,288,0,0.5087,0.6,37.30741547,-95.71345878,7.088327585,2.401455281,4.885532291,234.1645073,2.775135841,0.264192536,0.650417697,0.446439753,534.001747,0.539696624,6.718349649,5383.319091,3.1946608,0.380619269,7.906522778,2.204009927,0.539718361,0.698661513,0.830313262,0.67386359,6.485482646,0,0,0
08-07-2023,276,14.74,7.032166991,1,288,0,0.5024,0.6,35.68536157,-87.90063279,7.525033785,3.017930483,4.186437865,332.0581547,2.139207884,0.224107311,0.628223732,0.533151272,343.5032113,0.53249908,5.316540756,6300.2473,8.127695822,0.312524422,7.4989427,2.103720743,0.514096439,0.721907788,0.776425615,0.722707182,5.614625619,0,0,0
09-07-2023,293,14.57,6.904147726,4,288,0,0.4858,0.6,36.3447183,-85.0857239,7.595980878,3.050312728,6.564101192,350.0929525,2.238774939,0.191132242,0.569138025,0.609281341,554.8772723,0.391738095,7.183576174,6039.898936,-2.874135914,0.275281014,7.570012746,2.222198178,0.41871808,0.614788188,0.657567681,0.551455016,3.289605355,0,0,0
10-07-2023,133,12.3,8.05368556,2,288,0,0.5117,0.6,36.27534163,-94.57228923,7.216404053,3.324419163,4.18784921,291.2466559,2.60151387,0.309045417,0.631927558,0.494486004,506.644341,0.497300204,5.702429828,7239.824499,0.409210318,0.396651787,6.82431545,1.97392943,0.532837465,0.585211495,0.872535056,0.752531091,5.712492558,0,0,0
11-07-2023,261,12.75,7.869643875,4,288,0,0.5063,0.6,40.02393605,-88.65961195,8.266107929,2.692566967,5.959030161,437.1239442,2.340520243,0.235111203,0.568258971,0.436922833,551.7708937,0.521371493,6.203348905,6109.786782,-3.399437214,0.289593913,6.169799746,1.761145011,0.536066946,0.660145354,0.836528109,0.715185443,5.006892114,0,0,0
12-07-2023,461,14.12,7.747452299,1,288,0,0.5087,0.6,37.47841356,-87.57897735,9.018688796,2.706887702,4.818194889,365.6015173,1.923940817,0.286901511,0.58761076,0.512066549,435.9266643,0.611670334,5.112061258,5135.897578,2.79835931,0.316146793,7.316094778,2.280478062,0.450719237,0.619555288,0.842071005,0.800406196,5.631130945,0,0,0
13-07-2023,341,13.59,7.670139377,2,288,0,0.4837,0.6,35.91789477,-91.41922845,7.180608888,2.702033052,4.427618473,301.7970022,2.748172071,0.331245458,0.667732564,0.394795631,428.1442731,0.415551351,5.971660292,4872.168681,2.815184918,0.259898405,7.160079611,1.969731603,0.462360257,0.55569966,0.749982643,0.663401167,5.602666907,0,0,0
14-07-2023,273,12.41,7.154108394,4,288,0,0.5013,0.6,38.2537511,-94.43034396,7.44145789,2.471772175,4.511482598,366.9365213,2.519104931,0.307684275,0.628388329,0.472266968,401.4593402,0.500133768,5.384523468,6848.987077,-4.187637019,0.352811943,7.1857822,3.197898632,0.57221082,0.631402419,0.878512165,0.689383465,4.036524413,0,0,0
15-07-2023,210,10.57,6.555461919,4,288,0,0.4969,0.6,36.51908495,-97.09128697,7.341638497,3.305805824,4.988371267,343.6995356,2.186739724,0.330760724,0.5363775,0.459330609,421.2774213,0.454225652,5.840242459,7130.022994,0.615485838,0.268922156,6.851518786,2.761697558,0.586981757,0.5463566,0.835967358,0.670698588,4.973854681,0,0,0
16-07-2023,212,13.17,8.022931759,1,288,0,0.4964,0.6,38.94311778,-90.97528135,7.939124208,3.69415411,5.247710045,344.505416,2.336229174,0.362058638,0.564492462,0.463172617,421.2596259,0.441006867,5.169402557,6496.397152,1.920712788,0.298473506,6.7525024,2.135242475,0.460399304,0.565347648,0.819186677,0.551579484,4.207281136,0,0,0
17-07-2023,50,14.62,6.323493686,0,288,0,0.5091,0.6,40.14958685,-86.54668698,7.870453816,3.429420828,5.183441101,356.8672446,1.653059622,0.285686943,0.512405318,0.461431158,559.1422769,0.620667431,5.707281178,6314.060336,1.179069897,0.261942822,6.995345837,2.293980923,0.419202318,0.67615687,0.880291442,0.6778902,5.83224224,0,0,0
18-07-2023,273,11.2,6.798336641,0,288,0,0.5036,0.6,35.89655666,-91.85922362,10.16448685,2.243068402,4.992956849,182.0810542,2.524802862,0.292231404,0.564568519,0.559799614,574.3829231,0.499569202,5.56672539,6776.424382,0.375580106,0.249322008,7.142280503,2.351140675,0.651164775,0.568867045,0.784847234,0.716876158,5.832197349,0,0,0
19-07-2023,330,13.96,7.959188962,1,288,0,0.4734,0.6,35.24877795,-90.25049331,6.312023983,2.671270556,4.810519394,261.7474492,2.442471406,0.244447701,0.608591867,0.48297762,521.7711944,0.517092609,4.168116189,4968.650196,0.484270142,0.350735081,7.964019446,1.909248823,0.464857552,0.536210617,0.682503334,0.66249719,4.904056208,0,0,0
20-07-2023,86,13.5,7.254540186,2,288,0,0.4709,0.6,39.41108344,-90.19437959,7.561247694,2.446764521,5.664823927,280.1843029,1.719193226,0.239263321,0.738514737,0.431188939,536.5187143,0.465528333,4.125419821,6469.829386,-1.438611632,0.259801623,7.650685681,1.910568324,0.376873134,0.492864097,0.798074667,0.608236698,5.084681378,0,0,0
21-07-2023,175,14.13,5.703202538,1,288,0,0.4957,0.6,38.88467115,-92.08569864,8.107956669,2.691010804,6.062514534,275.8567784,2.295339352,0.340300665,0.574101003,0.42016306,505.6188303,0.533852457,4.303240589,6692.087984,0.223853123,0.287135429,7.10749116,2.588358201,0.449906665,0.679826315,0.807432552,0.704203691,4.608315458,0,0,0
22-07-2023,124,14.31,6.513442593,3,288,0,0.4951,0.6,40.6082804,-88.47422473,8.624293114,3.422276212,4.783570412,218.7631306,2.208646093,0.355043842,0.538070844,0.358348221,465.6412845,0.463653293,5.610154425,5367.818339,-4.277296962,0.309776534,7.391563116,2.033304886,0.608540575,0.691488766,0.874085629,0.774530104,5.113957188,0,0,0
23-07-2023,141,11.96,5.265526684,3,288,0,0.4815,0.6,38.5266682,-94.77362612,6.769106076,2.257303013,4.7543436,415.1131542,2.1209966,0.297868986,0.625688227,0.469633365,514.402493,0.544404269,6.389821773,5337.730099,-2.701432665,0.256917359,6.406365214,2.106991016,0.599131365,0.466609268,0.858283892,0.804800978,4.52015133,0,0,0
24-07-2023,241,10.57,7.325034637,1,288,0,0.4875,0.6,37.30943633,-88.58013729,9.857288593,2.890527772,4.273413405,253.5383109,1.884309808,0.240961568,0.648100012,0.549161798,385.4401201,0.562236236,5.520855364,6067.451149,-3.879102617,0.29767597,7.828506736,2.305066515,0.544491812,0.468852397,0.854214766,0.646216213,5.468895906,0,0,0
25-07-2023,50,12.2,7.739014209,3,288,0,0.5128,0.6,36.75347101,-87.28247437,8.110553701,2.295014705,4.159624862,322.5651349,2.289810089,0.314930624,0.65444571,0.505417211,416.2912886,0.523529324,6.733456765,5692.96359,1.780978371,0.443629048,7.549796861,2.794506636,0.499836285,0.655708058,0.84104296,0.735975321,4.558626312,0,0,0
26-07-2023,293,14.33,6.492592008,4,288,0,0.4936,0.6,38.58513334,-88.10503297,8.428900418,2.079558295,5.024687859,341.5729129,2.515771172,0.223152516,0.526843747,0.500126919,513.2992582,0.485578891,5.910333769,6233.128979,-0.302368494,0.234796729,7.101973579,2.331780674,0.533743522,0.652401632,0.744636917,0.730254741,5.443140471,0,0,0
27-07-2023,306,12.19,7.014546291,3,288,0,0.4776,0.6,38.64975476,-87.69704291,7.30723992,3.164304594,4.666837838,202.9483369,2.634168014,0.291375216,0.61989689,0.366283554,398.3991952,0.494389555,5.231885796,6301.910817,-1.232744205,0.261526502,7.652604386,1.933969314,0.560526546,0.564583996,0.781460466,0.64108612,4.530912605,0,0,0
28-07-2023,203,11.96,7.182765278,4,288,0,0.4995,0.6,35.53769903,-88.01506206,8.752305484,3.015436475,4.369534016,302.2466222,2.610714259,0.395040597,0.658313657,0.579458475,448.7430747,0.227939306,6.259085986,6898.928932,0.674430834,0.298643362,8.288306147,1.946417742,0.446386969,0.607383731,0.733590977,0.686400295,4.979462214,0,0,0
29-07-2023,50,10.27,7.936170618,1,288,0,0.5022,0.6,36.80640458,-87.77186171,7.220350638,2.531518361,4.538052544,306.8629249,2.181325675,0.369804236,0.624385941,0.516027156,454.4177341,0.532969406,4.985744781,5717.267138,-2.424487373,0.381628019,7.032551244,1.888471125,0.566066254,0.63802172,0.788444614,0.802582942,6.316999976,0,0,0
30-07-2023,126,15.63,7.021787566,3,288,0,0.5028,0.6,37.07027413,-93.43870906,9.147181478,2.72861945,4.247495594,331.9329049,2.125208693,0.244813315,0.581284682,0.511002345,520.2673307,0.447337419,5.329370101,6219.760995,3.275197628,0.279912422,6.552169691,2.88472159,0.602694152,0.555008859,0.821236461,0.789591095,5.23326067,0,0,0
31-07-2023,347,14.24,6.345485183,2,288,0,0.4969,0.6,37.26083924,-91.00915994,9.439135526,2.937387025,4.770981211,215.8209663,2.740950225,0.281526554,0.638891363,0.446121275,502.8849598,0.488339862,3.793162142,6096.037448,5.037931786,0.366797386,7.128108648,2.5238792,0.55754261,0.540864988,0.783190109,0.684112536,4.766072805,0,0,0
01-08-2023,50,14.15,7.126157176,1,288,0,0.4985,0.6,36.44338164,-82.92012499,7.124290986,2.754132282,4.768584034,297.3954044,2.456609685,0.343242224,0.562092973,0.540573124,521.8761989,0.494384897,6.999326279,6163.003884,-0.646748346,0.223907332,6.792824604,1.89519814,0.417492818,0.594117863,0.826350467,0.725975679,5.749053353,0,0,0
