date,ship_count,avg_ship_speed,port_congestion_level,storm_events_count,cyber_attack_count,trade_value,risk_score,coverage_score,vehicle_gps_latitude,vehicle_gps_longitude,fuel_consumption_rate,eta_variation_hours,traffic_congestion_level,warehouse_inventory_level,loading_unloading_time,handling_equipment_availability,order_fulfillment_status,weather_condition_severity,shipping_costs,supplier_reliability_score,lead_time_days,historical_demand,iot_temperature,cargo_condition_status,route_risk_level,customs_clearance_time,driver_behavior_score,fatigue_monitoring_score,disruption_likelihood_score,delay_probability,delivery_time_deviation,total_confirmed,total_deaths,active_cases,ship_count_r3_lag1,ship_count_r7_lag1,ship_count_r14_lag1,avg_ship_speed_r3_lag1,avg_ship_speed_r7_lag1,avg_ship_speed_r14_lag1,port_congestion_level_r3_lag1,port_congestion_level_r7_lag1,port_congestion_level_r14_lag1,storm_events_count_r3_lag1,storm_events_count_r7_lag1,storm_events_count_r14_lag1,cyber_attack_count_r3_lag1,cyber_attack_count_r7_lag1,cyber_attack_count_r14_lag1,trade_value_r3_lag1,trade_value_r7_lag1,trade_value_r14_lag1,traffic_congestion_level_r3_lag1,traffic_congestion_level_r7_lag1,traffic_congestion_level_r14_lag1,warehouse_inventory_level_r3_lag1,warehouse_inventory_level_r7_lag1,warehouse_inventory_level_r14_lag1,fuel_consumption_rate_r3_lag1,fuel_consumption_rate_r7_lag1,fuel_consumption_rate_r14_lag1,historical_demand_r3_lag1,historical_demand_r7_lag1,historical_demand_r14_lag1
26-05-2021,562,13.16,5.720375631,2,0,0,0.459,0.4,37.49924051,-89.37136381,6.260038946,2.837200815,4.548048231,452.5887721,2.494858049,0.44706873,0.620816236,0.577693494,446.481314,0.493405477,3.876453725,4649.367707,1.666584005,0.138289926,7.199540124,2.536196862,0.50674594,0.455636201,0.850010864,0.667135224,5.513941496,0,0,0,571.6666666666666,560.8571428571429,556.3571428571429,12.869999999999997,12.608571428571427,12.762142857142857,4.768320967000001,5.016147010857144,4.941808814928572,2.0,1.5714285714285714,1.5714285714285714,96.0,82.28571428571429,82.28571428571429,483043000.0,301885571.4285714,423238928.5714286,3.2659707716666646,3.2874634961428577,3.373329790642857,186.31417626666658,222.82687205714288,219.77779442857144,5.058828875666656,5.922911160714286,5.729101733357142,4138.626077666667,4371.782964714285,4376.191190785715
26-05-2022,213,14.25,6.729236894,0,0,0,0.4653,0.4,37.73652932,-88.50792309,7.615668706,1.762571827,4.606196047,208.2242961,2.32517927,0.310132761,0.769837066,0.518610724,576.2081734,0.524424235,4.816191243,6221.85575,1.998262276,0.283849876,7.083067128,2.637178286,0.508704515,0.749066975,0.733050938,0.653056483,5.000870454,0,0,0,586.3333333333334,603.4285714285714,540.5714285714286,12.916666666666666,12.905714285714284,12.782857142857143,4.282111102333334,4.880948387142857,4.821041600785714,2.0,1.4285714285714286,1.5,96.0,82.28571428571429,61.714285714285715,483043000.0,301885571.4285714,423238928.5714286,3.0237477429999977,3.4183764045714287,3.2997635720000003,248.02209323333327,246.96523644285713,232.6394765285714,4.703587773666656,5.834266958,5.658075421928572,3677.454819666667,4123.613979714285,4306.493506857143
26-05-2023,307,14.25,6.445028392,2,288,0,0.5107,0.6,37.81911472,-90.8221243,8.149541772,3.010624657,5.483673498,323.9000925,2.617167837,0.375786423,0.571169999,0.591549835,436.2285291,0.491475188,5.200707906,6454.310967,-1.745301143,0.275702381,8.207242627,2.554220996,0.58247746,0.598339702,0.824015916,0.797597302,3.822284159,0,0,0,499.6666666666667,561.8571428571429,507.92857142857144,13.566666666666665,13.102857142857143,12.73142857142857,4.149870841666668,4.840125204428571,5.301701378928571,0.6666666666666666,1.4285714285714286,1.3571428571428572,0.0,41.142857142857146,61.714285714285715,483043000.0,301885571.4285714,287663000.0,3.051414759333331,3.3891470204285716,3.628777575357143,220.2710227333332,224.92557655714288,247.5126405357143,4.625235883999989,5.431705237428572,6.202051758071429,3623.7411523333335,4150.902863142857,4750.911774714286
26-06-2020,742,13.01,0.0,4,0,2544139000,0.1347,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9777487,494782,4406931,360.6666666666667,488.2857142857143,514.2857142857143,13.886666666666665,13.06142857142857,12.81,6.298213639000001,5.7608435461428575,5.274819921642857,1.3333333333333333,1.4285714285714286,1.4285714285714286,96.0,82.28571428571429,82.28571428571429,0.0,207018428.57142857,287663000.0,4.879305925333331,4.172528948714286,3.684492058928572,328.2377202333332,271.1970183428572,251.16121239285715,7.341749807999989,6.595925490571429,6.229922550785715,5775.178141333334,5072.947287,4729.691246
26-06-2021,721,13.38,7.44197756,4,0,0,0.4585,0.4,40.81749165,-93.14220519,6.585652065,2.648153796,5.635660507,268.7318101,2.381846694,0.292859513,0.627373401,0.577557813,590.8560478,0.354219301,5.687050209,5052.577224,-3.613298347,0.258471191,7.836516408,2.012364776,0.537060038,0.53550199,0.831391176,0.708860714,5.312030247,0,0,0,420.6666666666667,505.57142857142856,547.4285714285714,13.836666666666666,13.325714285714286,12.816428571428572,4.391421762000001,4.7428005454285715,4.839404236357142,2.0,2.0,1.7142857142857142,96.0,82.28571428571429,82.28571428571429,848046333.3333334,570466857.1428572,469387214.28571427,3.363289848333332,3.490832870142857,3.383826130571429,177.3747961999999,220.52224135714286,222.07030267857144,5.255070159333322,5.314533721571428,5.658730385857143,4225.388905666667,4248.773236714286,4305.450642928571
26-06-2022,145,11.68,7.122339036,1,0,0,0.4524,0.4,36.21341803,-88.11866649,7.843276417,2.120441802,5.596940257,337.9839476,2.488586377,0.271411408,0.59550467,0.463645859,389.377667,0.308006391,5.442310376,6208.383405,-1.818541217,0.27895521,6.565571971,2.397675621,0.560889523,0.615980038,0.802309202,0.746696141,5.296332713,0,0,0,590.0,534.5714285714286,545.4285714285714,13.546666666666667,13.377142857142857,12.885714285714286,4.629001984000001,4.780368021857143,4.871287541642857,3.3333333333333335,2.2857142857142856,1.9285714285714286,96.0,82.28571428571429,61.714285714285715,848046333.3333334,570466857.1428572,469387214.28571427,3.706444668333331,3.542396183,3.439803523142857,197.54396753333322,220.7032112,219.3669875214286,4.911731278999989,5.208803694857143,5.624528921785713,3835.629397,4108.729771428571,4208.420412785715
26-06-2023,265,12.31,6.569144096,1,288,0,0.497,0.6,38.39901448,-87.56888051,7.035563116,2.716752701,5.003062928,295.3820966,2.318282061,0.265494568,0.57678131,0.471405631,572.2355358,0.406729582,5.128772399,5816.334872,5.105087985,0.265217894,7.913193643,2.685758351,0.60118371,0.459585838,0.821346441,0.605921532,5.916782531,0,0,0,536.0,487.7142857142857,497.57142857142856,12.69,13.288571428571428,12.982142857142856,4.854772198666668,4.779851073285714,5.3800260442142855,3.0,1.8571428571428572,1.9285714285714286,0.0,41.142857142857146,61.714285714285715,848046333.3333334,570466857.1428572,332667000.0,3.7442002546666644,3.695788362857143,3.8395849700714284,202.2385858999999,227.34698834285717,243.5086980642857,4.809642827333323,5.207739700857142,6.184762951571428,3753.653543,4083.785007571428,4651.876370285715
26-07-2020,513,13.42,0.0,1,0,575097000,0.14,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16251796,648621,6309711,377.0,422.14285714285717,491.5,12.456666666666665,13.14857142857143,12.878571428571428,7.044486897333335,5.718300229857142,5.367223620357143,2.0,2.0,1.7857142857142858,96.0,82.28571428571429,82.28571428571429,0.0,363448428.5714286,332667000.0,5.411887897333332,4.410511638285714,3.848987567214286,300.69928476666655,269.54443071428574,246.1856513857143,7.154830532666655,6.212820145999999,6.067865653357143,5692.4318336666665,4914.689989285714,4643.236477
26-07-2021,793,12.4,6.896529195,0,0,0,0.4773,0.4,38.41624654,-92.42892775,7.987734467,2.955146905,4.835574622,295.8527627,2.350691987,0.358754912,0.573924144,0.465115778,468.6354267,0.449984419,5.353257833,5895.871654,5.939249713,0.323312713,7.467108701,2.223538262,0.444185977,0.62986559,0.827511958,0.724272373,6.401641068,0,0,0,307.6666666666667,415.14285714285717,509.2857142857143,12.469999999999999,13.185714285714287,13.045714285714286,4.563827710666668,4.9011037111428575,4.891026049142857,1.0,1.8571428571428572,1.6428571428571428,96.0,82.28571428571429,82.28571428571429,191699000.0,445605142.85714287,373745357.14285713,3.5333343949999976,3.7607904624285715,3.5895834335,211.1220147333332,204.88889184285716,225.92706414285718,4.9596131776666565,5.318528868,5.576397913,4008.2394256666666,4250.494602571429,4187.054291142857
26-07-2022,355,12.03,7.308167764,2,0,0,0.4687,0.4,38.35233902,-87.81205006,8.274935952,3.283430688,3.967860026,287.0027798,2.400370082,0.341983319,0.679132706,0.461046802,647.8061625,0.425633307,4.365088979,5439.643901,-0.026639772,0.28079104,6.572346944,2.188710639,0.445228769,0.622285207,0.868492199,0.612053445,6.25451823,0,0,0,523.6666666666666,498.0,529.9285714285714,12.709999999999999,12.921428571428573,13.012142857142859,4.488557763666668,4.925002611285714,4.882563907857143,0.6666666666666666,1.8571428571428572,1.6428571428571428,96.0,82.28571428571429,61.714285714285715,191699000.0,445605142.85714287,373745357.14285713,3.279545849999998,3.7935588302857144,3.591352925357143,197.07828643333323,217.40724421428575,221.1664103857143,5.0077658609999895,5.371681119571428,5.4016931784999995,3904.068842,4203.925446,4177.414154571428
26-07-2023,293,14.33,6.492592008,4,288,0,0.4936,0.6,38.58513334,-88.10503297,8.428900418,2.079558295,5.024687859,341.5729129,2.515771172,0.223152516,0.526843747,0.500126919,513.2992582,0.485578891,5.910333769,6233.128979,-0.302368494,0.234796729,7.101973579,2.331780674,0.533743522,0.652401632,0.744636917,0.730254741,5.443140471,0,0,0,553.6666666666666,504.85714285714283,496.57142857142856,12.616666666666665,12.604285714285714,12.832857142857145,4.734898986333334,5.048308235857143,5.404575891,1.0,1.8571428571428572,1.6428571428571428,0.0,41.142857142857146,61.714285714285715,191699000.0,445605142.85714287,326311785.71428573,2.9344782159999983,3.577014048571429,3.874771498642857,194.28518083333324,212.13619954285716,241.66660894285718,5.420890139666656,5.389594573857143,5.992760032214286,3778.505185,4058.9730080000004,4565.9601475
26-08-2020,414,13.31,6.85701477,2,0,1672113000,0.0,0.6,0.0,0.0,0.0,0.0,0.0,284.1500134,2.200855221,0.284563299,0.583304067,0.0,445.3452051,0.0,5.006246603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685734003,5.025510934,0,0,0,480.3333333333333,440.7142857142857,473.14285714285717,12.919999999999996,12.792857142857143,13.059285714285712,6.899096322333335,5.975821379857143,5.359310962642857,2.0,1.8571428571428572,1.9285714285714286,96.0,82.28571428571429,82.28571428571429,0.0,82156714.28571428,326311785.71428573,4.609374168999998,4.294826599857143,3.892829735,308.14281846666654,260.9323299571429,240.7272856571429,8.230523612333322,6.593723204999999,5.954128463285714,5856.214844666666,4949.420005,4599.096620857143
26-08-2021,736,12.54,6.890160885,1,0,0,0.4378,0.4,37.26556437,-96.99062387,8.177100803,2.6844476,5.437353454,245.6076526,2.026673639,0.306449171,0.608563063,0.491927959,527.2578788,0.406231871,5.852975798,6644.015768,-2.184552463,0.22248395,5.23664184,1.789209425,0.508453167,0.560877792,0.723943081,0.655814469,4.991869892,0,0,0,354.0,396.85714285714283,465.7142857142857,13.223333333333331,12.782857142857143,13.08,6.885924847333335,5.892255267,5.336311644428571,2.6666666666666665,1.5714285714285714,1.9285714285714286,96.0,82.28571428571429,82.28571428571429,557371000.0,321030000.0,445748428.5714286,2.9975159616666645,3.489732241714286,3.516064212357143,304.2419020333332,263.1349304285714,241.91907081428573,5.567945456666656,5.652915767142857,5.430859731,3890.9242933333335,4227.623258714286,4168.176515071429
26-08-2022,571,15.73,7.375625278,2,0,0,0.4582,0.4,39.37639637,-90.15121215,7.664059053,3.05959774,4.4516696,257.7065647,2.490134387,0.23052718,0.666699344,0.448610812,472.327492,0.439107444,7.37526578,4947.908508,-1.279137929,0.350748757,5.841750491,2.669761376,0.5736616,0.590112735,0.827400568,0.707862215,3.438061875,0,0,0,481.0,481.2857142857143,484.5,13.39333333333333,12.905714285714286,13.097142857142856,6.746589221000002,5.859086959714285,5.3194690165,2.3333333333333335,1.5714285714285714,1.7142857142857142,96.0,82.28571428571429,61.714285714285715,557371000.0,321030000.0,445748428.5714286,3.4873471043333315,3.4669341269999996,3.5813612449285714,290.44352629999986,249.93831685714287,238.64265260000002,5.535333740333322,5.700604965142857,5.454172333000001,4292.381582333333,4289.8564534285715,4186.8207305000005
26-08-2023,227,14.65,6.296302881,4,288,0,0.4947,0.6,38.97092196,-94.6596497,8.132538205,3.693820343,4.835438117,326.3668768,2.57226772,0.272248133,0.523224161,0.505025995,457.6149211,0.567538907,5.185982007,5088.781027,2.710611911,0.284226415,6.110143207,2.128289613,0.563518052,0.52103349,0.847929604,0.743428275,4.601612736,0,0,0,573.6666666666666,525.0,473.57142857142856,13.86,13.394285714285713,13.271428571428572,7.040933644333335,5.974298557142857,5.8462993935,1.6666666666666667,1.7142857142857142,1.8571428571428572,0.0,41.142857142857146,61.714285714285715,557371000.0,321030000.0,342239214.28571427,3.2963410179999983,3.388163651571429,3.8993376449285715,262.48807689999984,244.5560980142857,257.05026436428574,5.280386618666657,5.790390099000001,6.001605122500001,3863.974758666667,4165.795544285715,4540.242766785715
26-09-2020,402,12.86,6.85701477,3,0,1672113000,0.0,0.6,0.0,0.0,0.0,0.0,0.0,284.1500134,2.200855221,0.284563299,0.583304067,0.0,445.3452051,0.0,5.006246603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685734003,5.025510934,0,0,0,511.3333333333333,484.14285714285717,449.64285714285717,14.306666666666665,13.569999999999999,13.377857142857144,6.854029681333334,6.873770397285715,5.887437054214287,2.3333333333333335,2.142857142857143,2.0,96.0,82.28571428571429,82.28571428571429,0.0,238873285.7142857,342239214.28571427,4.908153723666665,4.078940525428572,3.919865493928571,276.56036469999987,291.17993755714286,248.0344147,7.9912326869999895,6.952181271142857,6.135355069571427,5560.235101000001,4892.764262428572,4571.6294325
26-09-2021,752,14.18,6.842666861,1,0,0,0.4933,0.4,40.23576607,-88.80834344,9.771706507,3.082087554,4.815857782,243.0012959,2.728498191,0.227210565,0.706880441,0.681008537,476.9844516,0.554912422,5.041753021,6860.771536,1.357075188,0.367721056,7.558432901,2.401958188,0.548360967,0.758540103,0.785838882,0.733392621,4.40146775,0,0,0,400.0,428.2857142857143,463.14285714285717,14.413333333333332,13.635714285714286,13.278571428571428,6.842980976333334,6.8681254794285715,5.896564045357143,3.0,2.5714285714285716,2.2142857142857144,96.0,82.28571428571429,82.28571428571429,557371000.0,477746571.4285714,461675857.14285713,3.0957025723333316,3.388144150857143,3.590851490571428,289.4078182999999,289.5081162285714,253.45768022142857,5.265532419333323,5.811076347285714,5.591378733428571,3345.5631783333333,4050.4968832857144,4127.2111646428575
26-09-2022,679,11.11,7.620008658,3,0,0,0.4949,0.4,37.72460757,-86.94764468,7.614026275,2.895106062,3.297594962,499.668676,2.130924029,0.401903346,0.711382122,0.649562847,536.2678352,0.480440385,6.877382061,6115.339357,4.777601516,0.302705348,7.745622027,1.535002943,0.518948795,0.602103848,0.768206818,0.669222328,6.085712127,0,0,0,460.3333333333333,485.0,494.92857142857144,13.896666666666667,13.942857142857141,13.27357142857143,6.665328170666668,6.801625350428571,5.924966793142857,2.6666666666666665,2.4285714285714284,2.142857142857143,96.0,82.28571428571429,61.714285714285715,557371000.0,477746571.4285714,461675857.14285713,3.2170986329999978,3.5092866874285713,3.5431503679999996,284.5060620333332,283.22218995714286,247.67919475000002,5.968081570666655,6.024900712285714,5.707247643071428,3983.184187666667,4253.515116857143,4156.244062428572
26-09-2023,178,12.83,6.118671673,2,288,0,0.5042,0.6,38.50477199,-84.64840689,10.26645535,3.063183545,5.0429574,272.8144168,2.007038085,0.300150266,0.525317043,0.474957651,471.185871,0.412636579,6.736267821,5959.567366,-2.213105551,0.370095959,7.738913542,2.402777194,0.50846688,0.585026223,0.786752324,0.746571121,6.021368271,0,0,0,611.0,540.1428571428571,490.42857142857144,12.716666666666663,13.482857142857142,13.137857142857142,7.106563429666668,6.962684871857143,6.469253125857143,2.3333333333333335,2.2857142857142856,2.0714285714285716,0.0,41.142857142857146,61.714285714285715,557371000.0,477746571.4285714,279951642.85714287,2.704484247999998,3.262559130714286,3.7786928652857137,342.27332843333323,305.80729897142857,283.3698144642857,5.795244260666656,5.908490120428572,6.251106662714285,4325.370297666667,4236.6880280000005,4593.0540165
26-10-2020,335,11.24,6.85701477,3,0,1672113000,0.0,0.6,0.0,0.0,0.0,0.0,0.0,284.1500134,2.200855221,0.284563299,0.583304067,0.0,445.3452051,0.0,5.006246603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685734003,5.025510934,0,0,0,536.3333333333334,506.42857142857144,451.64285714285717,12.706666666666665,13.414285714285715,13.098571428571429,6.860449064000001,6.857207286571429,6.374731276785715,2.0,2.2857142857142856,1.9285714285714286,96.0,82.28571428571429,82.28571428571429,0.0,238873285.7142857,279951642.85714287,4.385470047999998,3.9829816164285714,3.736356929071429,338.4947962333332,304.18792802857143,283.6614292285714,9.217396043999988,7.375126599,6.514021183071429,6311.892753,5088.054794571429,4657.839026642857
26-10-2021,717,13.29,5.09159269,3,0,0,0.4616,0.4,38.78244569,-88.59194063,7.987142605,2.592597506,5.168184365,357.9716003,2.323701627,0.254015153,0.648043801,0.43558776,461.4351755,0.573083582,5.058183335,6927.413731,3.702411069,0.229688723,7.78420633,2.179881227,0.533442673,0.53276841,0.850386796,0.573711055,5.122088411,0,0,0,397.3333333333333,449.14285714285717,465.2142857142857,11.726666666666665,13.228571428571428,13.067142857142857,6.865231700333335,6.852472127285715,6.3557795435,2.6666666666666665,2.5714285714285716,2.0714285714285716,96.0,82.28571428571429,82.28571428571429,557371000.0,477746571.4285714,399388285.71428573,2.7801841206666644,3.2062168372857136,3.3365754821428575,352.2110353999999,309.69397957142854,279.81614821428576,5.960160541666656,6.206969341428571,5.953787153285715,4024.968907666667,4138.9096848571435,4214.3830691428575
26-10-2022,802,14.22,7.574466834,0,0,0,0.4892,0.4,37.2286784,-87.12726643,8.399444651,3.366149634,4.065434864,357.8351308,3.031984498,0.262053068,0.478845877,0.576753339,542.9022392,0.578017794,6.70295012,7033.439889,-0.101526336,0.162321715,6.088394918,2.278516886,0.640193992,0.62215735,0.753661071,0.764011046,5.814984411,0,0,0,410.0,470.0,497.5,12.453333333333333,12.879999999999999,13.137142857142859,6.022426377666668,6.526181757571429,6.250240157357142,2.6666666666666665,2.7142857142857144,2.2142857142857144,96.0,82.28571428571429,61.714285714285715,557371000.0,477746571.4285714,399388285.71428573,3.4037139216666645,3.308576089428571,3.3483698705,304.97867683333317,324.01755608571426,284.28682705,6.084532651666656,6.253124134571428,6.0217571167857145,4295.660365666667,4421.696145285715,4293.745844785714
26-10-2023,87,15.36,8.173520485,1,288,0,0.4951,0.6,39.28109009,-90.55070953,8.740967148,3.888741441,4.795856415,284.6161866,2.069440173,0.318231023,0.571534727,0.542071342,436.6717706,0.470670575,5.810524879,4107.922168,-2.508234997,0.315140836,7.052788124,2.186802621,0.482998562,0.582312014,0.772759397,0.676254705,5.288547454,0,0,0,618.0,552.1428571428571,518.1428571428571,12.916666666666666,12.81857142857143,13.194285714285714,6.507691431333335,6.708776608,6.7912735026428575,2.0,2.142857142857143,2.142857142857143,0.0,41.142857142857146,61.714285714285715,557371000.0,477746571.4285714,358309928.5714286,3.0778730763333315,3.198575624714286,3.638758075071429,333.31891483333317,328.5130209428571,309.84647924999996,5.462195751999989,6.291253626857142,6.621717449,4653.617873333334,4699.504554142857,4796.134408285715
26-11-2020,381,12.99,6.85701477,1,0,1672113000,0.0,0.6,0.0,0.0,0.0,0.0,0.0,284.1500134,2.200855221,0.284563299,0.583304067,0.0,445.3452051,0.0,5.006246603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685734003,5.025510934,0,0,0,535.3333333333334,507.14285714285717,467.7142857142857,14.29,13.175714285714287,13.405714285714284,6.946526669666667,6.896848853,6.882487166214285,1.3333333333333333,1.8571428571428572,2.2142857142857144,96.0,82.28571428571429,82.28571428571429,0.0,238873285.7142857,358309928.5714286,4.676491881333331,3.883697969714286,3.6359210602857144,333.4743058999998,328.57961711428567,309.0438666714286,8.375851467999988,7.5399632194285715,6.675519783357143,6022.925262666667,5286.350578142857,4668.423730714286
26-11-2021,552,13.5,6.533456495,3,0,0,0.4588,0.4,37.51963517,-84.71177889,5.8393404,2.481122644,4.299532086,323.2247621,1.850613712,0.309692908,0.594807067,0.569179084,376.8340386,0.577441976,5.848039647,5752.275826,2.36418849,0.265941941,8.473588686,2.22765063,0.468044103,0.714614226,0.819695217,0.602849339,5.236012377,0,0,0,423.3333333333333,454.14285714285717,469.57142857142856,14.189999999999998,13.005714285714287,13.474285714285713,7.535000696333334,6.898898554285714,6.850261952357142,0.6666666666666666,1.8571428571428572,2.142857142857143,96.0,82.28571428571429,82.28571428571429,557371000.0,477746571.4285714,477746571.4285714,2.9537637596666655,3.195718286571428,3.352502487,308.86711026666654,334.4580053285714,308.84009764285713,5.713470599666656,6.144005147,6.084452929642857,3713.787352333333,4306.240358714285,4279.877737785714
26-11-2022,754,15.67,6.95022101,1,0,0,0.4354,0.4,38.58622037,-97.93219181,6.970816222,2.884033459,4.309881479,338.4497749,2.632638047,0.206697812,0.451621516,0.391782672,277.5824703,0.524130726,3.234821731,5117.193083,3.556602757,0.34087089,6.89801585,2.314873779,0.487669249,0.57540852,0.87118625,0.7007935,4.939336422,0,0,0,340.0,436.0,488.07142857142856,13.949999999999998,13.347142857142858,13.415000000000001,7.187997250000001,6.743676816714285,6.853180844285715,1.6666666666666667,1.8571428571428572,2.0714285714285716,96.0,82.28571428571429,61.714285714285715,557371000.0,477746571.4285714,477746571.4285714,3.031796166999998,3.3388521614285716,3.3007056460714286,297.33032069999985,309.2517319142857,307.52951544285713,4.86010251599999,5.890478593428571,5.89948435692857,3286.7326646666666,4254.37414,4245.531084
26-11-2023,277,13.77,7.391136595,2,288,0,0.4889,0.6,38.87803674,-87.62906952,7.758423125,2.583086108,4.822629748,309.0421954,2.161833245,0.300387253,0.604838515,0.501444158,487.9140052,0.519332146,5.172354183,6164.525211,-4.003554408,0.277896147,7.217574631,1.753097102,0.493480076,0.604950388,0.877527971,0.651172943,5.705208383,0,0,0,562.3333333333334,518.2857142857143,512.3571428571429,14.053333333333333,13.752857142857142,13.583571428571428,6.780230758333334,6.862469579142856,6.859838432857143,1.6666666666666667,1.7142857142857142,2.0,0.0,41.142857142857146,61.714285714285715,557371000.0,477746571.4285714,358309928.5714286,2.869804521666665,3.234127029857143,3.608554323142857,315.27485013333325,318.62821164285714,311.4080698357143,4.270052207333323,5.419673003714285,6.397399801357142,3623.1563029999998,4134.034956714286,4611.044875642857
26-12-2020,185,14.15,6.85701477,4,0,1672113000,0.0,0.6,0.0,0.0,0.0,0.0,0.0,284.1500134,2.200855221,0.284563299,0.583304067,0.0,445.3452051,0.0,5.006246603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685734003,5.025510934,0,0,0,527.6666666666666,510.0,479.57142857142856,14.313333333333333,14.114285714285714,13.671428571428573,6.958271366666668,6.938772696999999,6.895622412142857,2.0,1.5714285714285714,2.0714285714285716,96.0,82.28571428571429,82.28571428571429,0.0,238873285.7142857,358309928.5714286,4.477347770999998,3.9230741367142863,3.564645487,323.57224413333324,322.1842376428571,315.9391086071429,6.85619324899999,6.528019164428571,6.367494252928571,5677.9980399999995,5014.681415428572,4576.795550142857
26-12-2021,665,12.82,6.717210883,1,0,0,0.4635,0.4,37.55933447,-89.67193979,8.312579506,2.068824,5.106573016,241.2856606,2.067840771,0.365801729,0.621076191,0.514349822,508.1647919,0.498413599,5.118203395,6176.65764,4.305385471,0.445135168,7.089325065,2.329563562,0.34576994,0.495332238,0.811398255,0.643551776,6.165109888,0,0,0,405.3333333333333,434.0,452.0,14.53,14.237142857142857,13.558571428571428,7.066124125000001,7.190975851285714,6.8585788044285705,2.3333333333333335,1.7142857142857142,2.2142857142857144,96.0,82.28571428571429,82.28571428571429,557371000.0,477746571.4285714,477746571.4285714,3.044170408999998,3.1847620845714286,3.246669087,310.54732789999986,311.63829665714286,317.8279263714286,4.909746448999989,5.386998792285714,5.820061463428571,3760.572764666666,4025.0508824285716,4223.373513857143
26-12-2022,739,12.84,7.456998514,3,0,0,0.483,0.4,40.35002961,-90.22604164,8.039453861,3.026235001,6.022904093,358.7876503,2.016016369,0.404138669,0.757791957,0.523241628,433.5035375,0.46985446,3.807444595,6903.305372,-1.514506523,0.231383853,8.580549126,1.973607953,0.47417389,0.589016948,0.860358239,0.736048172,5.963384923,0,0,0,375.6666666666667,414.42857142857144,483.2857142857143,13.579999999999998,14.037142857142856,13.427857142857144,6.988454082666667,7.068510715428571,6.888643661714285,2.3333333333333335,1.8571428571428572,2.0,96.0,82.28571428571429,61.714285714285715,557371000.0,477746571.4285714,477746571.4285714,3.309734254666665,3.3334961062857142,3.2660358655,278.1592897999999,294.98837234285713,311.7506966428571,5.357000876999989,5.374589485857143,5.832921556357143,4113.7276170000005,3902.653418285714,4301.078986214286
26-12-2023,469,15.36,5.576095247,4,288,0,0.4939,0.6,37.43764088,-93.22318787,8.442680827,2.582896653,6.137744188,352.2591677,2.22336849,0.289003468,0.503209778,0.45712795,480.6212326,0.542359341,6.136036646,7116.614452,1.857686428,0.256607596,5.838422104,2.144142055,0.483452992,0.633811507,0.830700207,0.667354878,4.849552444,0,0,0,529.6666666666666,507.57142857142856,507.35714285714283,13.270000000000001,13.677142857142856,13.426428571428572,7.010408055666669,6.966150433857144,6.931499643428572,2.6666666666666665,2.142857142857143,2.0,0.0,41.142857142857146,61.714285714285715,557371000.0,477746571.4285714,358309928.5714286,3.709825702999998,3.508788631714286,3.696243300714286,294.74110809999985,305.5842957285714,317.0819564214285,5.45067778899999,5.274373302,6.407168260714286,4359.987670666666,4301.9938760000005,4794.172227071429
27-01-2020,652,10.94,0.0,0,0,0,0.0403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2927,82,2784,624.3333333333334,520.1428571428571,487.14285714285717,13.673333333333332,14.015714285714285,13.510714285714284,6.583434881333335,6.7831619305714295,6.841030242428572,2.6666666666666665,2.5714285714285716,2.2142857142857144,96.0,82.28571428571429,82.28571428571429,0.0,238873285.7142857,358309928.5714286,5.755740432333332,4.38560923,3.790663758285714,317.4441595333332,315.31417491428573,324.88609012142854,8.264904731333322,6.480470563,6.312237854999999,6732.192488000001,5318.653083428572,4812.446721071428
27-01-2021,170,14.01,6.676547204,1,0,0,0.4548,0.4,36.60307122,-97.15863957,7.451416051,2.804701347,6.619016863,356.5799362,2.260538329,0.372122225,0.674671728,0.379428178,468.6198951,0.458597289,4.632265112,5584.706289,-0.704455237,0.295249792,6.821249536,2.090312466,0.395653723,0.74065018,0.836025418,0.675079155,3.022727913,0,0,0,620.0,534.4285714285714,485.2142857142857,13.046666666666665,13.65,13.498571428571429,4.344364587,5.849811002714286,6.296743909714286,2.3333333333333335,2.142857142857143,2.0,96.0,82.28571428571429,82.28571428571429,0.0,238873285.7142857,358309928.5714286,4.053549426999999,3.7713903605714285,3.5551212609999996,237.01560599999985,269.13920889999997,289.19547040714286,5.494044895999989,5.6462790772857145,5.768378835357142,4673.306608,4496.899394,4375.636767
